mbid,artist_mb,artist_lastfm,country_mb,country_lastfm,tags_mb,tags_lastfm,listeners_lastfm,scrobbles_lastfm,ambiguous_artist
c68422fe-b5e0-4568-be71-127d4bfed6ca,Rock City,Rock City,United States,United States,,rnb; power pop; Hip-Hop; rap; rock; hip hop; 60s; 70s; classic rock; r&b; hiphop; mixtape; american; dancehall; male vocalists; big star; Chris Bell; spotify; seen live; alternative rock; reggae; singer-songwriter; USA; soft rock; pop punk; Reggaeton; memphis; post-grunge; Alex Chilton; independent artist; All; Black Rock; Crybs Choice; music business; rock city; eblast; eddy-kaylove it; Song Played; get exposure; service music; rock my head; niix 1,265669,1589166,TRUE
9f320904-f49e-4493-9b53-f36e130fcca1,Rock City,Rock City,,United States,,rnb; power pop; Hip-Hop; rap; rock; hip hop; 60s; 70s; classic rock; r&b; hiphop; mixtape; american; dancehall; male vocalists; big star; Chris Bell; spotify; seen live; alternative rock; reggae; singer-songwriter; USA; soft rock; pop punk; Reggaeton; memphis; post-grunge; Alex Chilton; independent artist; All; Black Rock; Crybs Choice; music business; rock city; eblast; eddy-kaylove it; Song Played; get exposure; service music; rock my head; niix 1,265669,1589166,TRUE
5aea663c-7508-4992-bf56-fb0362797187,Mest,Mest,United States,Japan; United States,alternative rock; punk rock; ska punk; pop punk; melodic hardcore,pop punk; punk rock; punk; rock; Pop-punk; seen live; alternative; emo; alternative rock; Mest; pop; american; pop rock; indie; chicago; favorites; ska; screamo; Punk-Rock; hardcore; ska punk; my music; USA; 90s; punk pop; melodic punk; metal; japanese; indie rock; Awesome; 00s; Favorite; skate punk; blink-182,265639,3926576,FALSE
75d98827-d476-4112-84b4-44b5495581c6,Jane Monheit,Jane Monheit,United States,United States,jazz; vocal jazz; jazz and blues,jazz; female vocalists; jazz vocal; vocal jazz; jazz vocalists; Smooth Jazz; Jane Monheit; Female jazz vocalists; american; vocal; lounge; female; easy listening; female jazz vocalist; female vocalist; seen live; female vocal; USA; Mellow; jazzy; beautiful; smooth; Female Voices; jazz female vocalists; Love; female vocals; Standards; Jazz Divas; Jana monheit,265629,2176207,FALSE
6c81c5d0-5159-4be8-b774-aa8397ed5a93,Styles P,Styles P,United States,United States,hip hop; hip hop rnb and dance hall,Hip-Hop; rap; D-Block; hip hop; East Coast; new york; styles p; east coast rap; Gangsta Rap; the lox; Ruff ryders; underground rap; yonkers; underground hip-hop; american; hiphop; hardcore rap; LOX; seen live; gangsta; All; eastcoast; hardcore; male vocalists; underground; US Hiphop; New York Rap; jadakiss; the ghost; D Block; electronic; singer-songwriter; USA; NYC; underground hip hop; rakim; lyrical; Kanye West; the game; bad boy; Rihanna; jay-z; roc-a-fella; Ludacris; grandmaster flash; xzibit; Busta Rhymes; Stevie Wonder; Streets; queens; Real hip-hop; real; Nelly; rappers; Eminem; rick ross; Queensbridge; Myjukebox; Ciara; 50 Cent; Lil Wayne; street; Paul Wall; mike jones; 2000's; Rap and Hip-Hop; Nas; ny; east coast hip-hop; lil flip; tupac; krs-one; Will Smith; Cassidy; Akon; Missy Elliott; Raekwon; ghost; G-Unit; Snoop Dogg; mobb deep; east; UGK; my favorite; Fabolous; Music to download; New School; Ne-Yo; mc hammer; new york hip-hop; lil scrappy; Lil Jon; Ice Cube; GTA; freeway; Jim Jones; david banner; T-Pain; chingy; dmx,265556,2235659,FALSE
47aa3e97-f623-4472-8e54-da886c6a6e20,The Boomtown Rats,The Boomtown Rats,Ireland,,irish; punk; punk rock; post-punk; new wave; power pop; ireland; pop rock; art punk; eire; rock and indie; dún laoghaire,new wave; rock; punk; 80s; classic rock,265518,1872580,FALSE
9c76170f-0d77-4aa3-b3c9-52f1ce07b9ec,Big & Rich,Big & Rich,United States,United States,,country; country rock; rock; modern country; alternative country; Big and Rich; seen live; Muzik Mafia; male vocalists; contemporary country; My Country; classic rock; american; favorites; bluegrass; country pop; Favorite; male country; alternative; Alt-country; new country; Tennessee; muzikmafia; pop; rockabilly; singer-songwriter; USA; Love; amazing; folk rock; 00s; alternative country rock; duo; 2000s; good music; country bad boys; Country Duos; shit-kicking music; Rock-influenced Country; country group; better than fuck the retarded girl,265312,2090855,FALSE
680ba421-a0ec-4e68-96c2-5f092a11fe5b,Johnossi,Johnossi,Sweden,Sweden,,seen live; swedish; indie rock; indie; rock; alternative; alternative rock; Sweden; scandinavian; Garage Rock; johnossi; pop; live gesehen; swedish rock; sett live; southside 2009,265199,7932454,FALSE
3d621c94-2356-4532-ad52-79e0ef73e20c,"Peter, Paul & Mary","Peter, Paul & Mary",United States,United States,folk; johnnie has gone for a solider,folk; 60s; singer-songwriter; oldies; classic rock; american; acoustic; folk rock; female vocalists; rock; seen live; pop; political; peter; Peter Paul and Mary; harmonies; 1960s; Paul and Mary; folk-pop; All; new york; USA,265121,2947653,FALSE
5a2071aa-0787-49fb-931c-fa85ba86e681,Mike WiLL Made‐It,Mike Will Made-It,United States,Georgia; United States,,Hip-Hop; trap; rap; hip hop; Dirty South; american; rnb; male vocalists; georgia; southern rap; atlanta; Miley Cyrus; pop; r&b; hiphop; Crunk; future; producer; 10s; Rihanna; 23; All; trap music; georgian; production; ATL; Mike Will Made It; twerk; juicy j; mike will made-it; mike will; Slime; chief keef; musical journey to the ends of time; weezy f aka yancy tate; instrumental trap; yancy tate; title is declarative,265062,2756498,FALSE
4e210d41-b3e3-4e34-8c3b-3b8cc2116562,Man Man,Man Man,United States,United States,rock and indie,seen live; experimental; indie; indie rock; post-rock; weird; Experimental Rock; circus; rock; alternative; Philadelphia; Avant-Garde; Gypsy; cabaret; folk; american; jazz; New Weird America; Recommended; gypsy punk; experimental indie; kickasstic; pay attention; Pennsylvania; alternative rock; Awesome; freak folk; psychedelic; moustache-core; math rock; USA; punk cabaret; seen; instrumental; indie pop; male vocalists; check out; Philly; amazing live; coachella 2008,264988,6087122,FALSE
62bf2c6b-efb6-4969-b139-dcb7699378a1,The Middle East,The Middle East,Australia,Australia,,folk; indie; australian; post-rock; ambient,264921,3448930,FALSE
47864525-aea7-439a-800f-17c57e51cbcc,Killer Mike,Killer Mike,United States,Georgia; United States,rap; jazz; american; hip hop; southern hip hop; dirty south; killer mike,Hip-Hop; rap; Dirty South; southern rap; hip hop; seen live; Gangsta Rap; atlanta; southern hip-hop; georgia; hardcore hip-hop; american; underground hip-hop; political hip-hop; Southern Hip Hop; hardcore rap; hardcore hip hop; killer mike; underground rap; ATL; dungeon family; political; 00s; alternative; Crunk; male vocalists; conscious hip-hop; All; Political Hip Hop; South Rap; USA; hiphop; underground; alternative rap; hip hop and rap; 10s; southern; Conscious Hip Hop; Atlanta Underground,264760,3907089,FALSE
c27cac8e-4c4a-48c0-a4ba-41399b9c176d,Sun Ra,Sun Ra,United States,United States,electronic; jazz; american; usa; composer; musician; swing; jazz fusion; post-bop; hard bop; avant-garde jazz; free jazz; mainstream jazz; jazz and blues; free improvisation,jazz; free jazz; Avant-Garde; experimental; Avant-Garde Jazz; Fusion; Space Jazz; avant-jazz; psychedelic; funk; jazz fusion; american; space; piano; Post-Bop; sun ra; Experimental Big Band; avantgarde; cosmic jazz; Hard Bop; swing; electronic; avant garde; instrumental; 60s; Big Band; Alabama; seen live; 70s; alternative; genius; progressive jazz; All; cosmic; afrofuturism; USA; composer; 50s; free-jazz; african jazz; psychedelic jazz,264753,4804811,FALSE
bd4d397a-849a-48bf-be24-52eec87feeee,Adriana Calcanhotto,Adriana Calcanhotto,Brazil,Brazil; Portugal,,mpb; female vocalists; brazilian; brasil; brazil; Bossa Nova; singer-songwriter; pop; Adriana Calcanhotto; latin; world; musica popular brasileira; brazilian music; seen live; samba; brasileira; 90s; alternative; World Music; female; Adriana Calcanhoto; chillout; indie; rock; folk; female vocalist; 00s; experimental; acoustic; female vocals; Brazilian Pop; musica brasileira; vocal feminino; 80s; portuguese; cool; nova mpb; adriana; Brazilian Female Vocalists,264752,6674973,FALSE
d9951785-7906-4daf-9a60-21753bf64aa9,Emperor,Emperor,Norway,Norway,norwegian; metal; black metal; symphonic black metal; symphonic extreme metal,black metal; Symphonic Black Metal; norwegian; melodic black metal; metal; Norwegian Black Metal; seen live; progressive black metal; Norway; symphonic metal; Progressive metal; True Norwegian Black Metal; death metal; Extreme Metal; Symphonic Extreme Metal; true black metal; norwegian metal,264733,10719161,FALSE
584b72a4-45f7-46ce-b440-e9ee579d71c4,Strapping Young Lad,Strapping Young Lad,Canada,Canada,,industrial metal; Progressive metal; death metal; metal; thrash metal; Extreme Metal; seen live; Canadian; industrial; Industrial Death Metal; heavy metal; progressive death metal; Devin Townsend; Progressive; experimental; Melodic Death Metal; canada; extreme progressive metal; industrial thrash metal; alternative metal; rock; thrash; devy metal; canadian metal; Technical Death Metal; trash metal; grindcore; Avant-garde Metal; Strapping Young Lad; metalcore; groove metal; hardcore; Technical Metal; experimental metal; Extreme; Hevy Devy; alternative; Awesome,264687,11511987,FALSE
7e17a210-ec1b-4d3b-aa84-a79605f04c64,Rodriguez,Rodriguez,,South Africa; United States,dance and electronica,folk; singer-songwriter; psychedelic; blues; 70s; seen live; folk rock; rock; classic rock; Psychedelic Rock; psychedelic folk; american; detroit; male vocalists; underrated; USA; oldies; folk-rock; blues rock; soul; 60s; sugar man; jazz; contemporary folk; acoustic; Awesome; songwriter; indie folk; Recommended; south africa; cult; Classic folk; sixto rodriguez; rodriguez,264602,8186176,TRUE
8d57149d-afcb-4fda-a1e3-fffdbbe85596,Rodriguez,Rodriguez,Germany,South Africa; United States,,folk; singer-songwriter; psychedelic; blues; 70s; seen live; folk rock; rock; classic rock; Psychedelic Rock; psychedelic folk; american; detroit; male vocalists; underrated; USA; oldies; folk-rock; blues rock; soul; 60s; sugar man; jazz; contemporary folk; acoustic; Awesome; songwriter; indie folk; Recommended; south africa; cult; Classic folk; sixto rodriguez; rodriguez,264602,8186176,TRUE
b070e3ff-5689-4ef1-8e66-7e5e5974c5aa,Rodriguez,Rodriguez,Austria,South Africa; United States,,folk; singer-songwriter; psychedelic; blues; 70s; seen live; folk rock; rock; classic rock; Psychedelic Rock; psychedelic folk; american; detroit; male vocalists; underrated; USA; oldies; folk-rock; blues rock; soul; 60s; sugar man; jazz; contemporary folk; acoustic; Awesome; songwriter; indie folk; Recommended; south africa; cult; Classic folk; sixto rodriguez; rodriguez,264602,8186176,TRUE
b5520ca6-2586-42d1-9926-27ee601f0d77,Rodriguez,Rodriguez,Cuba,South Africa; United States,,folk; singer-songwriter; psychedelic; blues; 70s; seen live; folk rock; rock; classic rock; Psychedelic Rock; psychedelic folk; american; detroit; male vocalists; underrated; USA; oldies; folk-rock; blues rock; soul; 60s; sugar man; jazz; contemporary folk; acoustic; Awesome; songwriter; indie folk; Recommended; south africa; cult; Classic folk; sixto rodriguez; rodriguez,264602,8186176,TRUE
8898cd01-b0c5-41bd-9699-0845fc73efc1,Rodriguez,Rodriguez,United States,South Africa; United States,rock,folk; singer-songwriter; psychedelic; blues; 70s; seen live; folk rock; rock; classic rock; Psychedelic Rock; psychedelic folk; american; detroit; male vocalists; underrated; USA; oldies; folk-rock; blues rock; soul; 60s; sugar man; jazz; contemporary folk; acoustic; Awesome; songwriter; indie folk; Recommended; south africa; cult; Classic folk; sixto rodriguez; rodriguez,264602,8186176,TRUE
b993627d-fc4e-470f-bead-432b43ce2e90,Rodriguez,Rodriguez,Sweden,South Africa; United States,,folk; singer-songwriter; psychedelic; blues; 70s; seen live; folk rock; rock; classic rock; Psychedelic Rock; psychedelic folk; american; detroit; male vocalists; underrated; USA; oldies; folk-rock; blues rock; soul; 60s; sugar man; jazz; contemporary folk; acoustic; Awesome; songwriter; indie folk; Recommended; south africa; cult; Classic folk; sixto rodriguez; rodriguez,264602,8186176,TRUE
4bb712d6-8be9-4c09-810a-eb3bed2be345,Héroes del Silencio,Héroes del Silencio,Spain,Spain,rock; spanish,rock; Spanish Rock; spanish; Rock en Espanol; hard rock; Gothic Rock; 90s; rock en español; classic rock; seen live; rock español; Latin Rock; heroes del silencio; alternative rock; spain; latin; 80s; alternative; Gothic; Bunbury; post-punk; metal; Espanol; Heroes; Rock Espanol; pop rock; Aragon; Progressive rock; male vocalists; rock en castellano; pop; español; spanish pop; spanish lyrics; zaragoza,264600,7875653,FALSE
c89b768a-c92d-47c2-b97b-f5bbc732955c,Gerardo Matos Rodríguez,Rodriguez,Uruguay,South Africa; United States,tango,folk; singer-songwriter; psychedelic; blues; 70s; seen live; folk rock; rock; classic rock; Psychedelic Rock; psychedelic folk; american; detroit; male vocalists; underrated; USA; oldies; folk-rock; blues rock; soul; 60s; sugar man; jazz; contemporary folk; acoustic; Awesome; songwriter; indie folk; Recommended; south africa; cult; Classic folk; sixto rodriguez; rodriguez,264596,8185960,TRUE
58b599cd-b1de-45e3-863a-3b54194a0f20,HONNE,Honne,United Kingdom,United Kingdom,,electronic; indie; seen live; Neo-Soul; deep house; soul; dream pop; synthpop; downtempo; rnb; electronic soul; alternative; indie pop; contemporary rnb; alternative rnb; electronica; male; rock; sexy; UK; dance; dance-pop; House; england; Dope; deep; intimate; sex; fip; male vocalists; english; live gesehen; Neo Soul; Remember; synth-pop; 10s; slow jams; wonky; United Kingdom; All; smooth pop; try; listen; -; pure magic; pop soul; guita; bailecito; alternative r and b; cool chill; shoegaze hip-hop; elektryzujacy glos; Synth Soul;  house;  electronic;  chillout; summerwell 2017; am stat 5 minute si am plecat,264514,4231260,FALSE
dc6d2ba1-012c-47a7-ba3f-d74e76c30d53,Charles Bradley,Charles Bradley,United States,United States,funk; soul,soul; seen live; funk; rhythm and blues; daptone; american; rnb; blues; male vocalists; oujeah; USA; r&b; great singer; retro soul; 10s; Deep Soul; charles bradley; jazz; Psychedelic Soul; male vocalist; warm; wonderful; United States; Southern Soul; spotify; off festival 2012,264458,4325749,FALSE
ff2039e0-a4b3-4c6e-ad23-949f8ec63ffc,Glasser,Glasser,United States,United States,synthpop; experimental; dream pop; indietronica,experimental; electropop; electronic; indie; female vocalists; seen live; dream pop; american; mystical; indie pop; spiritual; art pop; ethereal; electronica; pop; alternative; ambient; synthpop; indietronica; freak folk; folk; indie electronic; electro; synth pop; psychedelic; chillout; singer-songwriter; atmospheric; female vocalist; world; Avant-Garde; tribal; glasser; Experimental pop; alternative pop; trip-hop; vocal; female; solo; psychedelic pop; Dreamy; female vocals; live; 00s; Progressive Pop; magic; glitch pop; seen in concert; All; Artist; gothic pop; witch hop; my girls; Coachella 2011; truepanther; devil pop,264446,3244884,FALSE
b4b94b15-1535-48a4-aa1e-d44e55d75bc5,New Edition,New Edition,United States,United States,pop; american; rnb; new jack swing; boy band; hip hop rnb and dance hall; teen pop; pop soul; contemporary r&b,rnb; 80s; soul; pop; new jack swing; new edition; r&b; Hip-Hop; 90s; old school; male vocalists; rhythm and blues; urban; r and b; seen live; dance; american; boston; bobby brown; boybands; hip hop; USA; new wave; fun; boy band; Love; funk; slow jams; boy bands; johnny gill; ralph tresvant; slow jammin it; bbd; rap; female vocalists; motown; smooth; Favorite; 80s Pop; Massachusetts; Male Groups; Jam and Lewis; High School Memories; 80s soul; Aleyster Crowley; Argeu california seixas; male group; beautiful harmony; Nova California Seixas; elementary school memories; Im in still love with you,264394,1565426,FALSE
a344d1d3-bc5e-4a59-95f1-814999d009ac,Alizée,Alizée,France,France,pop; french; france; francophone; français; singer; european; chanteur; n2,french; pop; female vocalists; french pop; electronic; Alizee; female; france; francais; dance; 00s; sexy; female vocalist; french female; chanson francaise; chanson; lolita; electronica; guilty pleasure; european; cute; French Music; vocal; francophone; electropop; Chanson Française; female vocals; female vocal; Europop; alternative; world; beautiful; singer; hot,264167,5763821,FALSE
d3acca3b-2a75-4b2d-b15c-a5f6ee723b45,Wanessa Camargo,Wanessa,Brazil,,,pop; dance; female vocalists; electronic; electropop,263983,6122619,FALSE
20b9add0-f004-4720-8f46-585525203a8b,Lacrimosa,Lacrimosa,Switzerland,Germany; Switzerland,german; metal; swiss; gothic metal; dark wave; gothic; darkwave; symphonic,Gothic; Gothic Metal; darkwave; symphonic metal; german; Gothic Rock; metal; seen live; goth; Lacrimosa; rock; Neue Deutsche Todeskunst; swiss; symphonic; industrial; symphonic gothic metal; neoclassical; dark; female vocalists; germany; deutsch; Classical; melancholic; Symphonic Rock; switzerland; alternative; beautiful; dark wave; Female fronted metal; dark ambient; Progressive rock; goth rock,263845,11661931,FALSE
a9930a14-8fbb-435a-ad25-f4b6cae71523,Kill the Noise,Kill the Noise,United States,United States,drum and bass,dubstep; electronic; electro; electro house; House; seen live; Brostep; drumstep; Drum and bass; dance; EDM; Filthstep; bass; american; Progressive House; Kill The Noise; electronica; trap; complextro; fidget house; drum & bass; glitch-hop; All; Electro-Clash; dirty dubstep; moombahton; killstep,263843,2525746,FALSE
68a0067a-7a3a-43d3-bd91-391ea7600d8c,Little Joy,Little Joy,,Brazil; United States,,indie; alternative; folk; brazilian; indie rock; seen live; rock; alternative rock; Lo-Fi; brazil; brasil; 00s; acoustic; brazilian indie rock; american; indie folk; Mellow; Little Joy; folk rock; rodrigo amarante; relax; United States; indie pop; Retro; pop; female vocalists; USA; psychedelic; singer-songwriter; cute; 2000s; los hermanos; twee; feel good; mpb; hypnotic; male vocalists; los angeles; sweet; kgrl; orgulho nacional; brazilian vocals; 1 female 2 males,263709,8864607,FALSE
6ff13427-08ff-4da2-bee8-892e1fa22d3c,The Emotions,The Emotions,United States,,soul; disco; southern soul; dance and electronica; smooth soul; r&b,soul; Disco; funk; 70s; motown,263676,1220743,TRUE
23e81f0a-b203-4c3a-9c96-f7df00d7d20f,The Emotions,The Emotions,,,,soul; Disco; funk; 70s; motown,263676,1220743,TRUE
2aad558b-5718-40c7-bf61-08015b939ef9,The Emotions,The Emotions,Jamaica,,,soul; Disco; funk; 70s; motown,263676,1220743,TRUE
7c666f69-3785-4b70-86df-b494e8a29bae,The Emotions,The Emotions,United States,,doo wop,soul; Disco; funk; 70s; motown,263676,1220743,TRUE
4f8916d6-a7d2-43e9-96b6-ce3168c39c84,Molotov,Molotov,Mexico,Mexico; Spain,mexican,rapcore; rock; alternative; mexican; latin; seen live; alternative rock; rock mexicano; mexico; crossover; rap; Rock en Espanol; Hip-Hop; spanish; rock en español; molotov; Latin Rock; Nu Metal; hip hop; funk; 90s; metal; punk; punk rock; alternative metal; electronic; rap metal; spanglish; hardcore; hard rock; political; Funk Rock; rap rock; mexican rap metal; pop; Rock Latino; Spanish Rock; latin alternative; mexicano; funk metal; latino; 00s; Mexican Rock; indie rock; comedy; Espanol; Rap-Rock; rockmex; trip-hop; experimental; Experimental Rock; en espanol; puto; Molotov-Puto; heavy metal; indie; reggae; español; hiphop; male vocalists; Mexico City; chingon; puro rock,263566,5896918,FALSE
146a66b3-5544-4b7e-9b69-9b53ee30746a,Mark Ronson & The Business Intl,Mark Ronson & The Business Intl,United Kingdom,Scotland; United Kingdom,,electropop; funk; pop; electronica; alternative; seen live; electronic; british; Hip-Hop; london; indie pop; electro; synth pop; synthpop; hip hop; 10s; indie; rap; UK; indietronica; dj; alternative hip-hop; Mark Ronson; female vocalists; new wave; funky; alternative dance; english; hmv days; nu jazz; alternative rock; dance; experimental hip hop; Scottish; cover; synth; genius; r&b; hiphop; rnb; fun; cool; male vocalists; 00s; alternative pop; love at first listen; 2010; synth-pop; alternative rap; pop rap; UK hip-hop; next; hipsters; Favourite bands; seen live 2010; spotify; Makes me dance; black music; contemporary r&b; l; pure energy; want to see live again; alternativa; the strombo show; big hits; swwg; prod; now thats what i call music; extremely catchy synthpop; Jump N Shake; redzetie; fdb; Rose Elinor Dougall; super grawsomee; na koncercie bylem pilem i dobrze sie bawilem; seen live 2 or more; KNAPSACKHEROES; positivus 11; because boy george; longing for the next album; veni et vidi; matyta gyvai; Glastonbury2015,263560,3905173,FALSE
c272e371-e61a-45e8-821e-9bfe221a9fe2,Lena Calhoun & The Emotions,The Emotions,United States,United States,,soul; Disco; funk; 70s; motown; female vocalists; the emotions; r&b; chicago; stax; rnb; Girl Groups; jazz; USA; dance; Smooth Soul; pop; rock; quiet storm; american; acoustic; acid jazz; groove; funky; rhythm and blues; jecks; Chicago Soul; Rhythm and Blues and Hip-Hop; 60s; harmony; Illinois; Old School soul; legends; All; black music; classic soul; deepsoul,263531,1219937,TRUE
312183e0-64ff-48df-a9f4-0804ca23a7d3,Jai Paul,Jai Paul,United Kingdom,United Kingdom,,experimental; electronic; wonky; electronica; hip hop; Hip-Hop; indietronica; idm; british; rnb; indie pop; synthpop; electro; chillwave; future garage; art pop; indie; dubstep; synth pop; london; r&b; contemporary r&b; alternative rnb; pop; alternative; indie electronic; UK; psychedelic; glitch; england; male vocalists; english; check out; 10s; uk bass; All; electropop; instrumental; downtempo; power pop; singer-songwriter; funk; Experimental pop; minimal; upbeat; Electro Pop; instrumental hip hop; progressive hip hop; elektro; good; samples; 00s; alternative pop; 2013; to listen; Neo-Soul; synth-pop; magic; hypnagogic pop; United Kingdom; nme; post-dubstep; UK Garage; Pure Awesome; Post Dubstep; goat; spacepop; BIRP; contemporary rnb; Artists i need to look into; Prince wannabe; GTA; find out more; newbreed; 21st-Century-Beat-Music; bubble pop; post dub; mah boo; my luv; Jai Paul; experimental rnb; progressive rnb; NC 50; PC 25; PE 75; NC 25; if he doesnt get huge i will buy a hat and eat it; radio mirror park,263452,3308136,FALSE
73fe4a37-6860-4bb5-b3ec-0d0c367900ea,Demon Hunter,Demon Hunter,United States,United States,metalcore; christian metal,metalcore; metal; christian metal; christian; hardcore; Nu Metal; Christian Metalcore; alternative metal; rock; christian rock; seen live; melodic metalcore; Demon Hunter; Nu-metal; Melodic Death Metal; american; hard rock; modern metal; alternative; heavy metal; death metal; Christian Hardcore; white metal; groove metal; christcore; alternative rock; thrash metal; post-hardcore; screamo; christian nu metal; Awesome; melodic metal; emo; new metal,263389,9473686,FALSE
da7d57e6-0619-4f0f-8d15-d0b4195c3f55,Electric Wizard,Electric Wizard,United Kingdom,United Kingdom,doom metal; stoner metal; drone; stoner-doom metal; death doom metal; traditional doom metal; heavy psych,doom metal; stoner metal; Sludge; stoner doom; Stoner Rock; stoner; Doom; seen live; metal; sludge metal; british; psychedelic; stoner doom metal; UK; heavy metal; rock; drone; english; Traditional Doom Metal; heavy; psychedelic doom; 90s; occult; Sludge Doom; Psychedelic Rock; drugs; england; smoke pot and worship satan,263284,12790941,FALSE
83e72d2b-501e-4715-9bdf-8e6ffca42881,Tom Vek,Tom Vek,United Kingdom,,electronic; indie rock; indie; alternative; rock and indie; indie electronic,indie; electronic; indie rock; alternative; electronica,263105,3282741,FALSE
82e44166-4b5f-42bf-bf34-05637d5096db,Attack Attack!,Attack Attack!,United States,United States,crabcore,post-hardcore; electronic; trancecore; crabcore; screamo; metalcore; electronica; hardcore; experimental; emo; seen live; electronicore; american; Nintendocore; emocore; christian; post hardcore; crab core; metal; rock; crapcore; post-crab; melodic metalcore; Electrocore; electroscreamo; crunkcore; lolcore; hardcore as crabs; deathcore; shit; Awesome; not screamo; crab; post-crabcore; alternative; DJENT; shitcore; crabbcore,263093,13129669,FALSE
fd092d99-377f-414e-a63e-3dc849ad2cc9,Chantal Kreviazuk,Chantal Kreviazuk,Canada,Canada,pop; canadian,female vocalists; singer-songwriter; Canadian; pop; rock; alternative; female vocalist; female; seen live; pop rock; folk; piano; Chantal Kreviazuk; canada; acoustic; alternative rock; Adult Alternative; singer-songwriters; female artists; female singer-songwriter; Winnipeg; indie; songwriter; female vocals; female singers; canadians; vocal; soft rock; adult contemporary; favourite; piano rock; 90s; Female Voices; manitoba; piano and vocals; ambient; favorites; new wave; Mellow; Acoustic Rock; Favorite; Favourites; female solo; canadian music; Raine Maida,263002,2311923,FALSE
1f190f39-89cc-426f-ac40-56c31ebf306f,The Trashmen,The Trashmen,United States,,garage rock; surf rock,surf rock; Garage Rock; Surf; 60s; rock,262854,1879404,FALSE
7bbd2f4c-b5b3-4ed1-92ce-53aef244f00d,Kongos,Kongos,United States,South Africa; United Kingdom,,rock; folk; alternative rock; seen live; south african; Progressive; alternative; folk rock; indie rock; british; south africa; indie; Progressive rock; blues rock; indie folk; modern rock; arizona; 10s; All; electropop; pop; country; indie pop; blues; ska; Awesome; london; african; oldies; zydeco; male vocalists; 00s; love at first listen; english; radio paradise; radioparadise; accordion; brothers; Phoenix; hot hot heat; SXSW 2013; afro; l; Kwaito; need more; rooney; jungle rock; On the Radar; acordeon; RSA; Odkrycie Sierpnia 2014; posl777; Rock With Nuts; rv 2015,262852,3124432,FALSE
6b55530c-efc2-46e1-9703-d9c08cacf6af,Spank Rock,Spank Rock,United States,United States,big dada; hip hop rnb and dance hall,Hip-Hop; electronic; seen live; underground hip-hop; hip hop; Baltimore; rap; electronica; electro; baltimore club; Grime; american; indie rap; dance; big dada; dirty rap; ninja tune; party rap; underground rap; underground hip hop; Philadelphia; alternative hip hop; bmore; alternative; USA; club; b-more; indie; Spank Rock; trip-hop; funk; funky; breaks; male vocalists; 00s; indie hip-hop; Electro Hip Hop; coachella 2008; g-eazy; hiphop; party; hipster dance party; alternative hip-hop; underground; Philly; dance party; Electro-Hop; neo-electro; Lollapalooza 2008; Baltimore Bass Connection; chill to the ill,262846,2856006,FALSE
4ce300da-25fb-407a-9b6d-f2754f069f8e,Tyler Hilton,Tyler Hilton,United States,,folk; indie rock,singer-songwriter; acoustic; rock; pop; One Tree Hill,262744,2472535,FALSE
e0b267df-9e16-4fd3-abb2-b47e61e7a2aa,Brother Ali,Brother Ali,United States,United States,hip-hop; hip hop; rapper,Hip-Hop; underground hip-hop; seen live; rap; rhymesayers; hip hop; underground hip hop; Minnesota; underground rap; hiphop; underground; Minneapolis; brother ali; american; underground hiphop; officially awesome; indie; twin cities; alternative hip-hop; albino; midwest rap; USA; Dope; alternative rap; abstract hip-hop; Officially Shit; Real hip-hop; political; coachella 2007; Midwest; daytrotter; indie rap,262641,5766582,FALSE
7f347782-eb14-40c3-98e2-17b6e1bfe56c,Bono,Bono,Ireland,Ireland; United Kingdom,,rock; U2; irish; bono; male vocalists; classic rock; pop; All; alternative; alternative rock; seen live; singer-songwriter; 90s; misc; across the universe; douche; 80s; Giant Douche; dake; pop rock; ireland; cunt; Dake-Bonoist; dake-bonoism; Soundtrack; genius; male vocalist; Miscellaneous; contemporary christian; Favourites; inspiration; Great Lyricists; ccm; Dake-Bonoistic doctrine; conforms to Dake-Bonoistic doctrine; dake-bono; sexy; Love; political; dublin; pure undiluted shit; free range caucasians; the edge; ywam; jesus had a penis; tongue talker; indie; 00s; Crap; overrated; good covers; great voice; i; rich; amazing voice; dolce; grady; vineyard; male solo artist; Campus Crusade For Christ; Campus Crusade; youth with a mission; confucius had a penis; seeker sensitive; listen to u2; moist butt kittens; they always conform to Dake-Bonoistic doctrine; noise; chillout; vocal; jazz; classic; indie rock; female vocalists; hard rock; UK; C; favorites; post-punk; cover; atmospheric; g; musical; great; 1; 12; amazing; christian; christian rock; favourite; f; Rock Pop; sophisticated; 4; E; 2; 7; pink; Heroes; bible,262552,1202064,FALSE
7ebe7b0c-1e4b-4825-972e-2a618ec584de,Rustie,Rustie,United Kingdom,Scotland; United Kingdom,beatgen,dubstep; electronic; wonky; Grime; Aquacrunk; seen live; trap; electro; electronica; experimental; glitch; purple sound; Hip-Hop; Warp; beats; bass; Scottish; glitch-hop; british; UK; glasgow; 8-bit; uk bass; post-dubstep; skweee; hip hop; dub; psychedelic; scotland; instrumental hip-hop; Warp Records; future garage,262466,4347003,FALSE
