mbid,artist_mb,artist_lastfm,country_mb,country_lastfm,tags_mb,tags_lastfm,listeners_lastfm,scrobbles_lastfm,ambiguous_artist,
2b9c3601-17ca-420a-ab30-10db51e474b6,Rich Boy,Rich Boy,United States,United States,,rap; Hip-Hop; Dirty South; southern rap; hip hop; Rich Boy; Alabama; underground hip-hop; american; 00s; Polow Da Don; pop; favorites; underground rap; hiphop; Gangsta Rap; Crunk; mobile; atlanta; south; southern; trap music; pretty cool; Rap US; Walker Texas Ranger; electronica; rock; punk; alternative; singer-songwriter; urban; House; mixtape; club; r&b; amazing; male vocalists; memphis; trap; 2010s; United States; Timbaland; all things annoying in the world put together into one stupid bitch; Supreme Hip-Hop; some gangsta shit of catastrophic proportion; work out; pump up; thug-jitzu; hiv positive; southern hip-hop; Altar of the Metal Gods; gay shit; young jeezy; gucci mane; only rap i would listen to no junk; bama; Zone 4; Altar of the Metal Gods Black Metal; pancake shit; fuck me up the ass; WXXL; dat ass; rosajesser; alabama rap; Altar of the Metal Gods Technical Death Metal; elite south; Looka here; I Love Dis Nika; biglazy53,358127,1649630,FALSE,0
1a02e1e4-000e-46fa-83de-f3a36674e4fc,Uncle Kracker,Uncle Kracker,United States,,rock; pop; american; hip hop; country; country rock; pop rock; country pop; rap rock; classic pop and rock,rock; pop; country; alternative; singer-songwriter,356834,2536178,FALSE,0
1cc2d151-530c-4bf3-834b-8b6203b7fc5a,Diddy,Diddy,United Kingdom,United Kingdom; United States,,Hip-Hop; rap; rnb; hip hop; diddy; dance; american; 90s; 00s; seen live; House; male vocalists; bad boy; producer; shit; puff daddy; pop; USA; gay; Gangsta Rap; Favorite Artists; East Coast; lame; music; horrible; nigger shit; douchebag; black music; bad boy records; great hip-hop; nigger; hop hop; brutal apocalyptic black gothic doom metal; LOL music; violently gay; Soundtrack; electronic; male; soul; UK; london; r&b; old school; party music; favourite; cool; bear artists; Crap; Favorite; fav; 2006; piece of shit; sellout; terrible; sucks; scat; east coast rap; Officially Shit; duets; money; scum; Coming Home; Real hip-hop; legend; 2pac; good music; FAGGOT; arrogant; Myjukebox; All; d; bipolar; 90s Hip Hop; douche; joke; Gay Fish; east coast hip hop; racist; gay rap; poop; talentless; Akon; Pussy; talentless hack; bitch; swag; pop-rap; hates america; fag; asshole; gayfish; kizomba; godzilla; trashbag filled with vomit; homo; fart; Trill; Anti-USA; white power; notorious big,353724,2214602,TRUE,0
cabb4fcf-4067-4ba5-908d-76ee66fcf0c6,Diddy,Diddy,United States,United Kingdom; United States,pop; hip-hop; hip hop; southern hip hop; pop rap; rap rock; hip hop rnb and dance hall; contemporary r&b; east coast hip hop,Hip-Hop; rap; rnb; hip hop; diddy; dance; american; 90s; 00s; seen live; House; male vocalists; bad boy; producer; shit; puff daddy; pop; USA; gay; Gangsta Rap; Favorite Artists; East Coast; lame; music; horrible; nigger shit; douchebag; black music; bad boy records; great hip-hop; nigger; hop hop; brutal apocalyptic black gothic doom metal; LOL music; violently gay; Soundtrack; electronic; male; soul; UK; london; r&b; old school; party music; favourite; cool; bear artists; Crap; Favorite; fav; 2006; piece of shit; sellout; terrible; sucks; scat; east coast rap; Officially Shit; duets; money; scum; Coming Home; Real hip-hop; legend; 2pac; good music; FAGGOT; arrogant; Myjukebox; All; d; bipolar; 90s Hip Hop; douche; joke; Gay Fish; east coast hip hop; racist; gay rap; poop; talentless; Akon; Pussy; talentless hack; bitch; swag; pop-rap; hates america; fag; asshole; gayfish; kizomba; godzilla; trashbag filled with vomit; homo; fart; Trill; Anti-USA; white power; notorious big,353724,2214602,TRUE,0
c2108a56-8cfe-4930-84c3-0be018e6e7f6,Benzino,Benzino,United States,United States,hip hop,Hip-Hop; rap; hip hop; garbage; wack; boston; underground rap; FAGGOT; east coast hip-hop; racist; biracial; half white; electronic; oldschool; latin; underground hip-hop; East Coast; hot; Crap; underground; Linkin Park; lame; sucks; east coast rap; Officially Shit; old; white; Eminem; Massachusetts; Bay Area; white rap; US Hiphop; Fuck Off; Paris Hilton; poop; spotify; trashbag filled with vomit; motown label; washed up; More Gay Than a San Fransisco Man in a Hawaiian Shirt Sniffing Some Liquid Gold and Watching Sex in the City; NOT BLACK; 100 percent shit; shit-hop; eminem diss; this shit is killing hip hop; not latin; Bawston Strangla; most hated; made man; rihana; WXXL; smoke and ride; half black; The Almighty RSO; Aerosimith; BLACKCARDMUSIC; HEBREWLOC RADIO; a hot damn mess,351587,809868,FALSE,0
08962fc5-ed17-453b-9c68-ff7922eb4957,Mike Jones,Mike Jones,United States,United States,hip hop,rap; Hip-Hop; Dirty South; southern rap; hip hop; Houston; mike jones; texas; chopped and screwed; SWISHAHOUSE; hiphop; punk; H-Town; seen live; Crunk; american; rnb; who; All; Ice Age; southern hip-hop; South Rap; indie; pop; soul; reggae; emo; favorites; urban; amazing; hot; rappers; southern; Rap and Hip-Hop; screwed; homo; Trill; jones; Crunk Shit; Altar of the Metal Gods; Houston rap; this shit is killing hip hop; 281-330-8004; Altar of the Metal Gods Black Metal; Altar of the Metal Gods Technical Death Metal,351426,2068414,TRUE,0
3f5528fc-f884-47a8-bd5b-508b363a6362,Mike Jones,Mike Jones,United Kingdom,United States,uk,rap; Hip-Hop; Dirty South; southern rap; hip hop; Houston; mike jones; texas; chopped and screwed; SWISHAHOUSE; hiphop; punk; H-Town; seen live; Crunk; american; rnb; who; All; Ice Age; southern hip-hop; South Rap; indie; pop; soul; reggae; emo; favorites; urban; amazing; hot; rappers; southern; Rap and Hip-Hop; screwed; homo; Trill; jones; Crunk Shit; Altar of the Metal Gods; Houston rap; this shit is killing hip hop; 281-330-8004; Altar of the Metal Gods Black Metal; Altar of the Metal Gods Technical Death Metal,351426,2068414,TRUE,0
773af101-792f-48b8-a588-09a07cff5e53,Sara Evans,Sara Evans,United States,United States,american; country,country; female vocalists; Female country; pop; female; Sara Evans; modern country; american; female vocalist; Sara  Evans; singer-songwriter; pop country; 90s; My Country; 00s; new country; country pop; Missouri; seen live; rock; USA; contemporary country; folk; greatest country artists; bluegrass; Female Voices; Alison Krauss; new traditionalist country; country divas; 90s female country,349612,2958174,FALSE,0
9bacf78f-9132-43da-8873-8a9eb49da0e9,Alejandro Sanz,Alejandro Sanz,Spain,Colombia; Spain,pop; latin pop; latin; rock en español; español; españa; duetos,spanish; latin; pop; latin pop; alejandro sanz; singer-songwriter; sexy; spain; Shakira; damn sexy man; hot; male vocalists; latino; sexy man; español; spanish pop; nice nipples; rock; Espana; romantic; Romantica; guys I would fuck; Espanol; sanz; seen live; fuck me; españa; Ballad; Madrid; pop espanol; papasito; cute; Rock en Espanol; cantautor; castellano; musica latina; 90s; 00s; Flamenco; SGAE lameculos; alejandro; female vocalists; pop rock; Baladas; yummy; spanisch; Spanish Music; male; world; beautiful; gay; great; cool; Cantautores; Latin Rock; Colombia; All; en espanol; Spanish language; romantico; sgae; hips; cuando nadie me ve; no es lo mismo; quisiera ser; Corazon Partio; mi soledad y yo,347652,6025990,FALSE,0
0d85b9f2-802d-48bb-aa85-6a9668869053,Beenie Man,Beenie Man,Jamaica,Jamaica,reggae; dancehall; soul and reggae,dancehall; reggae; ragga; jamaica; Hip-Hop; seen live; jamaican; Beenie Man; hip hop; Bashment; rap; dancehall reggae; kingston; dance; Rasta; chillout; caribbean; punk; Reggaeton; roots; electronic; world; Energetic; lions reggae-dancehall; homophobic,346884,2788287,FALSE,0
4a5d70ad-89c8-47a1-afb2-4cc26471e113,Fantasia,Fantasia,United States,Finland; France; United States,pop; american idol; hip hop rnb and dance hall; r&b,rnb; soul; female vocalists; fantasia; American Idol; r&b; r and b; pop; urban; american; rhythm and blues; Neo-Soul; Hip-Hop; female vocalist; 00s; Power metal; funk; symphonic metal; Progressive rock; gospel; contemporary rnb; hip hop; Progressive; metal; french; seen live; jazz; finnish; Neo Soul; symphonic power metal; idol; female; new wave; psychedelic; smooth; synthpop; Psychedelic Rock; slow jams; powerful voice; reality tv; My Top 10 Favorite Artists; Female RnB; rnb and soul; fantasie when i see you; rock; sexy; USA; dance; diva; female artists; minimal wave; ladies; grammy winner; All; Fierce bitch; bitter sweet; nigger; the jeppis connection; best of rnb; My fav female singer; bitch can sang; Top Female Singers; xclusiv musiq; fantasia barrino,345636,2646195,FALSE,0
7fa62c0b-2c74-491e-a2a1-17c3b043f326,Babyface,Babyface,United States,United States,soul; new jack swing; smooth jazz; pop soul; smooth soul; contemporary r&b,rnb; soul; male vocalists; pop; rhythm and blues; Babyface; 90s; r&b; r and b; singer-songwriter; american; quiet storm; slow jams; smooth; new jack swing; sexy; urban; Mellow; USA; 80s; Love; adult contemporary; funk; songwriter; Neo-Soul; Ballad; producer; Hip-Hop; old school; legend; chill; rock; favorites; christmas; male vocalist; love songs; r'n'b; r n b; seen live; hip hop; motown; romantic; 00s; singer-songwriters; Favorite; club-dance; baby face,345117,2570015,FALSE,0
03647192-f55b-42b2-9a74-db28fcae8fd1,Kardinal Offishall,Kardinal Offishall,Canada,Canada; Jamaica; United States,fixme; rap; hip hop; pop rap,Hip-Hop; rap; Canadian; hip hop; toronto; reggae; dancehall; Canadian Hip-Hop; seen live; ragga; rnb; canadian hip hop; pop; canada; hip hop and rap; ontario; kardinal offishall; soul; hiphop; 00s; hip-hop/rap; hip-hop and rap; Rapper; Akon; Konvict Muzik; kanada; kardinal; underground rap; urban; underground hip-hop; Gangsta Rap; jamaica; US Hiphop; spotify; good songs; canadian rap; rap canadien; test; electronic; rock; singer; 90s; songwriter; r&b; nice; 90's; video game music; underground hip hop; Neo Soul; miami; Island; 2000s; 1990s; east coast rap; solo artist; stuff; rick ross; canadians; Supreme Hip-Hop; 2000's; hyphy; 1990's; Rap and Hip-Hop; raggae; nul; hh; reggae fusion; Dre; GTA; max; The Truth; dj khaled; Atlanta Underground; englisch; ace hood; np; the strombo show; screwston; scarborough; the circle; Need to Rate; WXXL; torontonian; country: canada; Cool HH; canadianmusicfind; madmax3520; alkosovi; torontonians; He Said She Said Bullshit; Ray Ramon; Littlelowla2; bbybluis25; Snup dogs,342999,1764751,FALSE,0
02349767-d5ac-4528-892d-17b6d40107a1,Anita Baker,Anita Baker,United States,United States,jazz; american; soul; rnb; adult contemporary; quiet storm; smooth jazz; soul and reggae,soul; female vocalists; jazz; Smooth Jazz; rnb; Anita Baker; 80s; quiet storm; easy listening; adult contemporary; r&b; rhythm and blues; female vocalist; blues; smooth; female; vocal jazz; pop; urban; 90s; american; jazz vocal; oldies; love songs; sexy; funk; diva; Love; vocal; USA; romantic; acid jazz; detroit; r and b; slow jams; RNB SOUL; anita; rock; singer-songwriter; acoustic; Smooth Soul; groove; Mellow; 00s; jecks; Michigan; r'n'b; Sweet Love; classic soul,339599,2813254,FALSE,0
b544133a-b262-451e-84b6-7bea2e61ce60,Beanie Sigel,Beanie Sigel,United States,United States,hip hop,Hip-Hop; rap; hip hop; Gangsta Rap; roc-a-fella; East Coast; Philadelphia; east coast rap; Philly; Beanie Sigel; state property; hiphop; Pennsylvania; rocafella; 00s; def jam; reggae; new york; american; NYC; east coast hip-hop; Allen Poe General; urban; 90s; male vocalists; hip hop and rap; Rap and Hip-Hop; hip-hop and rap; thuggish,337287,1731441,FALSE,0
a4d62ced-2f87-488a-9c76-ab88ea7a2cbf,Pharoahe Monch,Pharoahe Monch,United States,United States,hip-hop; hip hop; rapper; hip hop rnb and dance hall; under rated,Hip-Hop; rap; hip hop; underground hip-hop; new york; seen live; underground rap; east coast rap; East Coast; hiphop; queens; rawkus; underground; underground hip hop; alternative rap; organized konfusion; NYC; Real hip-hop; real hip hop; Pharoahe Monch; east coast hip-hop; american; Dope; hardcore; Conscious Rap; okayplayer; political; conscious hip-hop; boom bap; Conscious Hip Hop; soul; hardcore rap; chillout; indie; alternative; Black; political rap; Queensbridge; New York Rap; pharoahe,335798,3939088,FALSE,0
af953ba2-283b-41ef-93bc-b4cfc5feeebc,Darlene Love,Darlene Love,United States,Australia; Germany; Netherlands; Russia; United States,likedis auto,soul; pop; female vocalists; 60s; christmas; phil spector; oldies; american; Girl Groups; female vocalist; rhythm and blues; rock; USA; California; Darlene Love; 50s; wall of sound; girl group; girl pop; classic rock; female; jazz; 80s; blues; r&b; r and b; rnb; 60s girls; Girl Group Sound; musical theater people; relevant magazine christmas; Hip-Hop; indie; rockabilly; country; 70s; rap; hard rock; singer-songwriter; australian; urban; soft rock; Brill Building Pop; funk; quirky; 90s; Fox; Retro; download; New Orleans; deutsch; Garage Rock; german; dutch; powerpop; doo wop; 00s; 60's; 2013; female vocal; los angeles; Favourites; lesser known yet streamable artists; female singers; Chicago Blues; northern soul; vintage; Old School soul; Weihnachten; Russia; Nederlandstalig; america; hawthorne; actress; All; pra; Christmas Music; xmas motown; all Music; north america; spotify; Blues harmonica blues; Theme Time Radio Hour; Merry Christmas; home alone; spector; the girls; the ugly; early RnB; Leo; phil spector genius; unicornmeat; rnb-urban; variete anglo-saxonne; Home collection; switzerrock; christmas classic; boogiewoogieflu; Need to Rate; blax,332397,1638543,FALSE,0
c458e9dc-e0d5-45ea-9e83-f9d0395f030d,Nicky Jam,Nicky Jam,United States,Puerto Rico; Spain; United States,latin; reggaeton; latin urban,Reggaeton; mierda; black metal; Brutal Death Metal; shit; Crap; death metal; latin; Rock and Roll; oldies; pop; metal; spanish; Officially Shit; basura; nicky jam; Hip-Hop; puerto rico; rap; legal; nicky; my reggaeton1; nicky es buen cantante y tambien parcero espero que su musica suene; seen live; rock; soul; country; 80s; folk; indie rock; singer-songwriter; USA; urban; funk; Gothic; blues; rnb; rhythm and blues; Jam; northern soul; Neo-Soul; overrated; beyonce; us; Eminem; legend; rachel; All; Modern Blues; Singer Songwriters; not rock; blues n soul; musica latina; Southern Soul; Enrique Iglesias; G-Unit; justin bieber; done; kim kardashian; Urban Latin; haters gonna hate; Mis Artistas Favoritos; Altar of the Metal Gods Black Metal; bruthal death metal; xakda; calle13; KALLEJO; manero; hombre latino; j balvin; farruko; sleepy13slow; fodaaaa; Reykon; nicki jamm; Maluma; LODMPR; La Obra De Marte PR; Puerto Rico Music; Nicky Jam and Enrique Iglesias; Travesuras by Nicky Jam; This is NOT ROCK,331303,3270586,FALSE,0
2c2cc2fe-0dcf-4995-8199-91fd5f159323,Maino,Maino,United States,United States,hip hop,rap; Hip-Hop; hip hop; East Coast; new york; east coast rap; New York Rap; Brooklyn; american; maino; post-rock; Post-Metal; hiphop; hip-hop/rap; US Hiphop; east coast hip hop; Rap US; experimental; post; Sludge; Gangsta Rap; Dirty South; NYC; underrated; post-hardcore; hardcore rap; 4 Stars; All; d; hip-hop and rap; east coast hip-hop; hardcore hip hop; BK; GTA; GREATEST EVER; Tonio Anthony; american rappers; streetniggaz; lora; onilpana; Ako Mack; dirty faggot,330836,1543824,FALSE,0
16fdd9af-467f-47ce-bd29-3413b445b90f,Jimmy Buffett,Jimmy Buffett,United States,United States,rock; pop; american; country; country rock; soft rock; pop rock; contemporary folk; beach; tropical rock; gulf and western; buffettinfo com; singer/songwriter; caribbean music,country; singer-songwriter; classic rock; beach music; rock; seen live; Jimmy Buffett; folk; Island; pop; american; Beach; soft rock; male vocalists; 70s; easy listening; 80s; classic; alternative; acoustic; tropical; mississippi; island escapism; alternative rock; fun; Trop Rock; emo; hard rock; favorites; Southern Rock; parrotheads; parrothead; Island Rock; buffett; Lojah; indie; chill; reggae; americana; 90s; Alt-country; punk rock; comedy; Favorite; chill out; Sailing; boat; Jimmy Buffet; margaritaville; Trop-Rock; gulf and western; chillout; male; Favorite Bands; punk; indie rock; female vocalists; USA; Awesome; oldies; christian rock; cool; 80's; 00s; drinking; Favourite Songs; jimmy; ocean; All; 70's; island music; tropical rock; parrot head; pascagoula; Lone Palm Coffee,329782,5299456,FALSE,0
2d79c678-e9e6-4456-a941-8ca436747a43,Roscoe Dash,Roscoe Dash,United States,Georgia; United States,hip hop; crunk; rap rock; r&b,Hip-Hop; rap; atlanta; hip hop; futuristic; Soulja Boy; Dirty South; Tonio Anthony; yung dynasty; pop; southern rap; spotify; swag; seen live; rock; soul; singer-songwriter; USA; pop rock; solo; car music; american; rnb; cool; male vocalists; georgia; All; d; pop-rap; ATL; Trill; will i am; shauna; Bands to watch; Zone 4; GREATEST EVER; roscoe dash; travis porter; Need to Rate; weezy f aka yancy tate; fye; Chiefin; savage life; who man he just right 4 my beauty quee siiiiiiiiiiis; phive mics; futurustic swag,329150,1233375,FALSE,0
4c567ed6-8bc9-447a-bbd5-1dce18e4ee81,Kellie Pickler,Kellie Pickler,United States,United States,country; american idol,country; female vocalists; American Idol; pop; Kellie Pickler; female; american; country pop; modern country; Female country; female vocalist; 00s; seen live; idols; country rock; new country; contemporary country; vocal; pop country; North Carolina; good music; country divas; soft rock; female vocals; lovely; girl power; Kelly Clarkson; All; idol; country music; Girls Girls Girls; 00s country; vaginal; american idol 5; finely tailored,328624,2299723,FALSE,0
150c1fdf-3fc1-4672-93fa-a1aca0a85a53,David Archuleta,David Archuleta,United States,United States,pop,pop; American Idol; male vocalists; David Archuleta; cute; american; pop rock; seen live; rnb; 2008 American Idol Winner; great voice; 00s; david; male; sexy; male vocalist; teen pop; amazing; Favorite; <3; idol; Archie; Love; easy listening; r&b; gay; guilty pleasure; Ballad; crush; should have been American Idol; singer-songwriter; hot; best; talented; guys I would fuck; camryn; vocal; acoustic; Disney; english; sweet; adorable; teen; Miley Cyrus; justin bieber; cute as hell; Archuleta; Favorite Artists; overrated; idols; met; All; mormon; marry me; young singer; to the heart; gotta have in my bed; angel boy,325294,7458992,FALSE,0
e26fa4b0-ea73-4a33-a745-44077a0d5a59,Zombie Nation,Zombie Nation,Germany,,german,electronic; techno; electro; trance; electronica,321941,2275231,FALSE,0
410bbb19-8309-4a0b-9f87-3d65bde4a826,Nipsey Hussle,Nipsey Hussle,United States,United States,hip hop; gangsta rap,Hip-Hop; rap; west coast; los angeles; hip hop; Gangsta Rap; Nipsey Hussle; California; West Coast Rap; west coast hip hop; RIP; mixtape; underground hip-hop; american; trap; 2010; gangsta; fire; All; Gone too soon; hyphy; hardcore hip hop; westcoast; Rollin; Political Hip Hop; west coast hip-hop; 6 stars; gangsta-rap; undergroundhiphop; kd; goes hard; new school hip-hop; chill906; Slauson Boyz; nipsey; nwe snoop dogg; so cali slap; WestCoastRap; westcoasthiphop; Ako Mack; gang shit; the future of hiphop; royalty crew; unknown rap; lunawestcoast lunaticfirstgiettmamakoko; slausonboy; ihussle; Cam Hutch,319818,2570136,FALSE,0
ab5d785b-ff87-48b5-b9e1-027e3c21ec0d,Justin Moore,Justin Moore,United States,United States,country; contemporary country,country; Justin Moore; modern country; USA; american; male vocalists; seen live; country pop; male country; Donald Trump; jacob sartorius; pop; classic; 70s; 80s; seattle; RIP; cute; oldie; 90s; edgy; Dope; fetish; oldies; MILO; dva; cool; queer; queercore; corny; Crap; shit; whitey; kid rock; cheesy; staind; Disturbed; misogyny; Linkin Park; scat; Brutal Death Metal; creepy; old; white; faces; racism; Pulp; dirt; the end; Andrew; trump; Auburn; Elastica; nsfw; rest in peace; Jarvis Cocker; contemporary country; Alice in Chains; All; swagger; kinky; farts; goat; Creed; Kurt Cobain; nazi; racist; old man; Swagga; sexist; neo-nazi; poop; swag; my nigga; 4chan; lolicon; loli; limp bizkit; n-word; pedo; Ef; RBF; paedophile; Fist; fox news; Hillary; hillary clinton; fart; Scott Stapp; misogynistic; fred durst; nigga; REAL NIGGA; womyn; feces; Flatulence; sjw; genderqueer; nb; mariners,318789,2600426,FALSE,0
7473425a-05ff-41d2-b375-9b213b8bbde8,Katharine McPhee,Katharine McPhee,United States,United States,pop; american idol,pop; female vocalists; American Idol; rnb; katharine mcphee; american; female; sexy; female vocalist; jazz; dance; idols; country; pop rock; beautiful; r&b; favorites; 00s; seen live; idol; vocal; guilty pleasure; american idol 5; soul; singer-songwriter; USA; cute; diva; California; female vocals; Ballad; Female Voices; Officially Shit; actress; All; amazing voices; tgpop,314603,3631856,FALSE,0
505cc7ac-b92c-46dd-94f2-e22b18fdcf57,Paul Wall,Paul Wall,United States,United States,hip hop,rap; Hip-Hop; Dirty South; southern rap; hip hop; seen live; Houston; texas; Paul Wall; H-Town; SWISHAHOUSE; chopped and screwed; hiphop; Gangsta Rap; rnb; wigger; southern hip-hop; grillz; pop; reggae; american; Crunk; punk; Progressive rock; Rap and Hip Hop; screw; texas rap; swisha house; South Rap; alternative; hardcore; female vocalists; funk; shit; Officially Shit; south; Paul; southern; All; Screwed and Chopped; wack; Trill; Southern Hip Hop; Altar of the Metal Gods; Houston rap; this shit is killing hip hop; Altar of the Metal Gods Black Metal; Altar of the Metal Gods Technical Death Metal,314462,2203912,FALSE,0
800760de-bdf8-43a2-8fe0-44a2401a5515,Young Thug,Young Thug,United States,,,Hip-Hop; rap; trap; atlanta; Horrorcore,313150,15143566,FALSE,0
3a9cf658-0f0b-410e-b07e-8cf7eee53169,Jaheim,Jaheim,United States,Jersey; United States,hip hop rnb and dance hall,rnb; soul; Jaheim; Hip-Hop; r and b; r&b; male vocalists; rap; hip hop; urban; american; rhythm and blues; Neo-Soul; Neo Soul; smooth; love songs; slow jams; r'n'b; Most Underrated Artists; male vocalist; 00s; romance; new jersey; soul brother; silk; Rap and Hiphop; put that woman first; jahiem; something smooth and mellow; sexy; favorites; slow; hiphop; Favorite Artists; old school; jah; Great Lyricists; best songs ever; Myjukebox; favorite male singers; nusoul; urban ac; soul music; popular music; Male Singers; Male Artist; love making music; just in case; could it be; greatest love song; SMOOTH AND COOL; turn u on; dude rnb; Hit it in the wurst way-Jaheim,311702,2111834,FALSE,0
eda489f6-afa5-46b0-a4f5-ad42e735dcad,Stacie Orrico,Stacie Orrico,United States,United States,,pop; female vocalists; rnb; christian; female; american; stacie orrico; female vocalist; 00s; soul; contemporary christian; christian pop; singer-songwriter; r&b; rock; gospel; seen live; r and b; english; dance; alternative; USA; christian rock; guilty pleasure; underrated; female artists; pop rock; beautiful; Awesome; girls; Mellow; inspirational; rhythm and blues; Hip-Hop; emo; seattle; sexy; Love; piano; christmas; female vocals; female vocal; female singers; teen pop; praise and worship; rythm and blues,308754,2823824,FALSE,0
3ec17e85-9284-4f4c-8831-4e56c2354cdb,Reba McEntire,Reba McEntire,United States,United States,pop; country,country; female vocalists; reba; reba mcentire; female; seen live; pop; favorites; american; classic country; Female country; My Country; contemporary country; 80s; country divas; 90s; female vocalist; country pop; modern country; 70s; oklahoma; Love; 00s; Favorite; Female Voices; Hot Country; 90s country,308625,3844581,FALSE,0
48a6d065-1fda-4280-ae39-df1394d419cd,Lee Brice,Lee Brice,United States,United States,country,country; singer-songwriter; Lee Brice; modern country; male vocalists; bear; seen live; good listening with coffee; pop; rock; sexy; female vocalists; american; country pop; horny; aw; lee; south carolina; contemporary country; male country; hairy chest; Brice; us-singer; 0 play yet; Hard to love; mtplay; hes hot; where the bears are; LYNDAS SONGS; seen you live,307119,2505657,FALSE,0
675c1c5e-5625-4a5e-97a2-b02aab5db2fc,k.d. lang,k.d. lang,Canada,Canada,folk; country,female vocalists; singer-songwriter; country; Canadian; pop,306778,3052466,FALSE,0
257891db-1f69-4660-894d-075e355431a8,Edward Maya,Edward Maya,Romania,Romania,romanian; romanian singer,electronic; dance; House; trance; Romanian; club; pop; electro; electronica; edward maya; Stereo Love; seen live; female vocalists; gay; Progressive House; dj; romania; chillout; Love; party; vocal trance; eurodance; male vocalists; mayavin records,306053,2994052,FALSE,0
45d21b70-e139-4ff9-b487-3c003fa7af0b,Tony Yayo,Tony Yayo,United States,,hip hop; hip hop rnb and dance hall,rap; Hip-Hop; G-Unit; hip hop; Gangsta Rap,305868,1370009,FALSE,0
5938c629-1d06-480b-9780-859b153af11e,Paulina Rubio,Paulina Rubio,Mexico,Mexico; Spain,pop; dance; electropop; pop rock; latin pop; español; méxico; rock en espanol; r&b,latin; pop; latin pop; female vocalists; dance; mexican; spanish; Paulina Rubio; mexico; Shakira; female; sexy; Espanol; 00s; 90s; latino; female vocalist; Female Voices; female vocal; seen live; shit; mexicana; 80s; spanish pop; pop rock; dance-pop; Brutal Death Metal; latina; thalia; laura paussini; rock; Latin Dance; español; diva; gay; female vocals; Crap; Officially Shit; Romantica; shakira wannabe; emo; favorites; Rock en Espanol; girl power; sing along; bon jovi; Enrique Iglesias; Pop Latino; paulina; Timbiriche; eros ramazzoti; Pau; folk; singer-songwriter; Love; girls; guilty pleasure; hot; Mexico City; pop en espanol; english; 10s; All; Spanish language; shitcore; chayanne; gaycore; Foreign; santana; musica latina; north america; Celine Dion; tianguiscore; bitch; shemale vocalists; Mexiko; michael bolton; donne; pop espanol; More Gay Than a San Fransisco Man in a Hawaiian Shirt Sniffing Some Liquid Gold and Watching Sex in the City; old school latin pop; perra; puta de mierda ojala y te mueras con un pinche dildo electrico atorado en tu ronosa pucha; puta sin talento; onda vaselina; talentless whore; voce femminile; rubio; la chica dorada; fresita; female party,305327,3464377,FALSE,0
4e5d156b-d8c1-4758-818a-f23f9abd887b,Josh Kelley,Josh Kelley,United States,United States,rock; american; blues rock; pop rock,singer-songwriter; acoustic; rock; pop; Acoustic Rock; pop rock; male vocalists; seen live; indie; josh kelley; alternative; country; Mellow; american; folk; soul; blues; indie pop; guitar; Love; modern country; rock boat; Josh Kelly; chill; soft rock; alternative rock; USA; feel good; Adult Alternative; relaxing; male vocalist; country rock; 00s; Favorite; Pop-Rock; music; My Favorites; Sounds Like John Mayer,304811,2293146,FALSE,0
f9db232d-6513-43b7-b6cd-1d73bcd65a58,Petey Pablo,Petey Pablo,United States,United States,hip hop rnb and dance hall,Hip-Hop; rap; Dirty South; Crunk; hip hop; southern rap; Petey Pablo; Gangsta Rap; rnb; american; North Carolina; male vocalists; dance; gangsta; Timbaland; Soundtrack; USA; 00s; Rap and Hip-Hop; pop; hiphop; hardcore rap; All; Best Of Rap; freek a leek,303653,1799402,FALSE,0
9e60ea29-9607-4f7d-aa96-2092ef41f0d3,Andy Grammer,Andy Grammer,United States,United States,pop; soul; dance-pop; pop rock; country-pop,pop; singer-songwriter; acoustic; seen live; los angeles; american; Mellow; happy; male vocalist; male vocalists; Andy; All; a; jihad; indie; alternative; pop rock; favorites; Love; easy listening; Contemporary; feel good; bird; 3; r&b; deep; Like; Adult Alternative; christian; 00s; shit; R; fav; tagged; play; sweet; boring; politics; E; beige; 2000s; misc; 7; media; spam; orange; Jackson; america; drunk; people; names; brown; chelsea; 6; identity; Richard; tags; Tag; 8; everything; Julie; lloyd; Andrew; andrew jackson; david; sxsw 2011; United States; trump; scott; Michael; over; ccm; CA; DE; d; bipolar; The; andrew lloyd webber; good vibes; Anal; galas; w; King; andrew bird; dude; Likes; belle; Y; of; n; this; diamanda; Webber; so; Fecal; michael andrews; Bahai; and; Make; again,298232,2886541,FALSE,0
e54820fc-02c2-46be-ab4c-593dfd63dc44,Teddy Geiger,Teddy Geiger,United States,,,acoustic; pop; singer-songwriter; rock; alternative,297455,2940892,FALSE,0
361b282b-c7ac-4c50-a115-cf54e9e788f7,Lasgo,Lasgo,Belgium,Belgium,eurodance; dance-pop; dance pop; trance pop; euro trance; eurotrance; pop trance; vocal dance; female vocal dance; dance trance dance,dance; trance; electronic; vocal trance; female vocalists; eurodance; belgian; techno; electronica; pop; lasgo; Belgium; House; club; 00s; seen live; female; female vocalist; female vocal; electro; Rave; female dance vocals; eurotrance; progressive trance; female vocal trance,296815,3022804,FALSE,0
